dist,population,eucl_dist_median,transit_dist_median,transit_dura_median,driving_dist_median,driving_dura_median,eucl_dist_mean,transit_dist_mean,transit_dura_mean,driving_dist_mean,driving_dura_mean,eucl_dist_ci,transit_dist_ci,transit_dura_ci,driving_dist_ci,driving_dura_ci
10.5,49224,4220.3,6606.0,2745.105185251172,6533.0,1284.6666666666667,5691.553226068584,8676.259944584257,2942.9865730421393,8342.66762982373,1500.8726019984792,43.1233534223422,58.71692448707173,9.383899087106768,55.45535123476601,7.817060928440897
11.5,53231,4398.333333333333,6790.879146007916,2899.564954095079,6753.0,1346.940889258367,5815.1723807555745,8862.68594417414,3078.914952609881,8570.543731198279,1543.5091117865124,42.951825751025346,58.587125632248274,9.512718140539105,55.77654617095809,7.989291418801608
12.5,43552,4178.25,6677.8340117317275,2994.399043276594,6494.835724875111,1278.3333333333335,5803.595173585598,8968.937083806277,3184.5133330622093,8600.274108861146,1531.6440900310574,48.83862151225462,65.9667054876637,10.624077862933175,63.751962125107795,9.122897555679005
13.5,37339,4566.538461538462,7349.0,3068.3333333333335,7009.0,1325.3333333333333,6236.259835560674,9590.170562820638,3248.100102549762,9089.308807625914,1581.5435940381415,53.840174014272215,72.62676562965584,11.795433928864,69.83759259214808,9.947269493526209
14.5,52593,5151.1511627906975,8012.0,3134.4735902744305,7644.0,1550.0,6637.849732854183,9993.911982043972,3282.648376759197,9539.663557198044,1722.1970481184635,44.711190830856225,60.63410907749415,9.571746447928193,58.34618521479369,8.371638941184306
15.5,41681,5657.0,8824.0,3229.0,8447.0,1664.3333333333333,7167.492022744176,10744.081282576812,3382.11842538743,10248.749125098908,1806.1759647799868,54.09196511177598,72.740204922533,11.46968291101584,69.91554401101428,10.102777461365374
16.5,32660,5569.5,8513.0,3255.6666666666665,8121.7725801919605,1558.0,7079.420759338641,10553.524124852589,3384.857527121874,10094.572508888368,1762.6488790877172,63.929775589038755,85.23617276215545,12.988132300636623,82.20420760779614,11.748795500168688
17.5,34487,6596.153846153846,10096.0,3279.0,9551.0,1844.0,8039.458781569867,11993.630248094287,3447.6698552984612,11323.087385265535,1950.6502958368778,67.90500998326041,91.27763861719835,13.313984886633836,87.05277746417492,12.37812213019924
18.5,41196,7775.8,11569.602237560688,3281.0,10907.284097335381,2001.7437899338277,8871.4911884649,13077.512353813016,3447.245464973112,12462.870634219822,2182.708603576158,65.56050434307699,86.78636049696883,12.079222294722463,84.70302985639174,12.765401801595845
19.5,38802,8001.375,11988.278339677749,3541.6666666666665,11142.0,2179.3855256805114,8903.645817225915,13176.581877137756,3636.1278614545545,12656.85249280748,2266.8876768092478,64.73460713623795,86.33926378717807,12.495640132507258,84.75035652915587,13.111963579080589
